frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
5921, 197.333, 0.97366, 1, 0.123374, 0.132957, -0.983413, -0.101014, 0.180544, -0.978366, 0.0538471, 0.352914, -0.934105, -0.1613, 0.420964, -0.892621
5922, 197.367, 0.973594, 1, 0.122551, 0.131339, -0.983733, -0.103953, 0.180665, -0.978036, 0.052964, 0.352998, -0.934124, -0.163995, 0.422739, -0.89129
5923, 197.4, 0.970194, 1, 0.11765, 0.133987, -0.983975, -0.0856918, 0.179871, -0.979951, 0.0507968, 0.352836, -0.934305, -0.144072, 0.41711, -0.897364
5924, 197.433, 0.97098, 1, 0.115727, 0.139576, -0.983426, -0.0973134, 0.176553, -0.979469, 0.0517482, 0.359673, -0.931642, -0.153974, 0.416146, -0.896166
5925, 197.467, 0.971004, 1, 0.110527, 0.15461, -0.981774, -0.0915657, 0.180217, -0.979356, 0.0453758, 0.381492, -0.923258, -0.150966, 0.425979, -0.892049
5926, 197.5, 0.975966, 1, 0.119963, 0.166502, -0.978716, -0.0821895, 0.173581, -0.981384, 0.0553983, 0.397621, -0.915876, -0.14382, 0.424911, -0.893737
5927, 197.533, 0.976739, 1, 0.125298, 0.161473, -0.978891, -0.0845195, 0.191218, -0.977902, 0.0634534, 0.387631, -0.919628, -0.140431, 0.436453, -0.8887
5928, 197.567, 0.975582, 1, 0.108687, 0.164065, -0.980444, -0.096664, 0.186925, -0.977607, 0.0511124, 0.393339, -0.917972, -0.149259, 0.434241, -0.888345
5929, 197.6, 0.977571, 1, 0.10764, 0.145414, -0.983498, -0.0971145, 0.187796, -0.977395, 0.0503972, 0.378914, -0.924058, -0.146853, 0.43786, -0.886968
5930, 197.633, 0.974531, 1, 0.117715, 0.142473, -0.982774, -0.100269, 0.197006, -0.975261, 0.0550699, 0.376866, -0.924629, -0.153604, 0.448087, -0.880695
5931, 197.667, 0.975572, 1, 0.126421, 0.159142, -0.979128, -0.095348, 0.20052, -0.975039, 0.0662436, 0.395422, -0.916108, -0.148037, 0.454998, -0.878101
5932, 197.7, 0.977303, 1, 0.117734, 0.154042, -0.981025, -0.101895, 0.201611, -0.974151, 0.0599536, 0.390286, -0.91874, -0.151412, 0.45491, -0.877571
5933, 197.733, 0.977858, 1, 0.0998931, 0.159691, -0.9821, -0.0996343, 0.191056, -0.976509, 0.0414726, 0.398094, -0.916407, -0.152023, 0.445297, -0.882383
5934, 197.767, 0.977864, 1, 0.0980667, 0.160026, -0.982229, -0.098934, 0.189714, -0.976842, 0.0406245, 0.399318, -0.915912, -0.150628, 0.444656, -0.882945
5935, 197.8, 0.977473, 1, 0.0828434, 0.16276, -0.983182, -0.100809, 0.170066, -0.980263, 0.0256797, 0.408206, -0.912528, -0.155174, 0.431068, -0.888876
5936, 197.833, 0.971426, 1, 0.0936288, 0.168392, -0.981263, -0.105293, 0.178793, -0.978236, 0.042098, 0.409123, -0.911508, -0.153691, 0.436221, -0.886617
5937, 197.867, 0.975642, 1, 0.0821765, 0.1513, -0.985066, -0.100113, 0.179008, -0.978741, 0.0294331, 0.39607, -0.917748, -0.147732, 0.437393, -0.887053
5938, 197.9, 0.975269, 1, 0.0929335, 0.152456, -0.983931, -0.0955932, 0.176524, -0.979643, 0.0395413, 0.394454, -0.918065, -0.14438, 0.433244, -0.889637
5939, 197.933, 0.975666, 1, 0.0947308, 0.15919, -0.982693, -0.0971436, 0.178381, -0.979154, 0.043588, 0.392011, -0.918927, -0.144214, 0.427145, -0.892608
5940, 197.967, 0.973921, 1, 0.095722, 0.170778, -0.980649, -0.107381, 0.182346, -0.977353, 0.046706, 0.400314, -0.915187, -0.153147, 0.429103, -0.890178
5941, 198, 0.975146, 1, 0.0894237, 0.15871, -0.983267, -0.101634, 0.169504, -0.980275, 0.0344093, 0.394841, -0.918105, -0.153478, 0.421796, -0.893606
5942, 198.033, 0.973977, 1, 0.0993899, 0.144793, -0.984458, -0.0998997, 0.189107, -0.976862, 0.0438438, 0.381781, -0.923212, -0.148246, 0.440267, -0.885544
5943, 198.067, 0.976115, 1, 0.107517, 0.167643, -0.979967, -0.107503, 0.198544, -0.974178, 0.0583668, 0.39255, -0.917877, -0.151033, 0.440427, -0.884993
5944, 198.1, 0.974684, 1, 0.110687, 0.158782, -0.981089, -0.0974393, 0.195473, -0.975856, 0.0590044, 0.378395, -0.923762, -0.142883, 0.431645, -0.890655
5945, 198.133, 0.975872, 1, 0.108521, 0.143826, -0.983635, -0.10573, 0.18964, -0.976144, 0.0527651, 0.367248, -0.928625, -0.153833, 0.429492, -0.889872
5946, 198.167, 0.975679, 1, 0.108235, 0.144866, -0.983514, -0.105046, 0.190007, -0.976147, 0.0521966, 0.367776, -0.928448, -0.153456, 0.429468, -0.889949
5947, 198.2, 0.977134, 1, 0.102537, 0.155156, -0.982554, -0.108064, 0.189158, -0.975982, 0.0472752, 0.372264, -0.926922, -0.15695, 0.423599, -0.892149
5948, 198.233, 0.976715, 1, 0.10291, 0.156376, -0.982322, -0.110177, 0.178857, -0.977687, 0.049044, 0.374403, -0.925968, -0.159074, 0.415564, -0.895546
5949, 198.267, 0.972713, 1, 0.10515, 0.162566, -0.981079, -0.107759, 0.19408, -0.975049, 0.0524679, 0.376272, -0.925023, -0.154361, 0.425861, -0.891524
5950, 198.3, 0.974718, 1, 0.108972, 0.15381, -0.982073, -0.100574, 0.181246, -0.978281, 0.0513863, 0.36147, -0.930967, -0.152569, 0.4077, -0.90028
5951, 198.333, 0.976122, 1, 0.10998, 0.154192, -0.981901, -0.0990249, 0.189405, -0.976893, 0.051253, 0.364643, -0.929736, -0.151045, 0.41818, -0.895718
5952, 198.367, 0.976122, 1, 0.112307, 0.155326, -0.981458, -0.0994814, 0.198208, -0.975098, 0.0540268, 0.36556, -0.929218, -0.149997, 0.42654, -0.891944
5953, 198.4, 0.977369, 1, 0.101639, 0.140295, -0.984879, -0.111719, 0.190782, -0.975254, 0.0398811, 0.352415, -0.934994, -0.164364, 0.420427, -0.892315
5954, 198.433, 0.977622, 1, 0.116261, 0.148753, -0.982016, -0.123038, 0.190006, -0.974043, 0.0548342, 0.355332, -0.93313, -0.176389, 0.417244, -0.891512
5955, 198.467, 0.974898, 1, 0.108337, 0.148982, -0.982887, -0.107692, 0.192249, -0.975419, 0.0481122, 0.357112, -0.932821, -0.159819, 0.419059, -0.893783
5956, 198.5, 0.975256, 1, 0.110031, 0.149896, -0.98256, -0.101438, 0.19036, -0.97646, 0.0462553, 0.355036, -0.933708, -0.157446, 0.414279, -0.896428
5957, 198.533, 0.974426, 1, 0.11983, 0.15555, -0.980533, -0.110606, 0.191054, -0.975328, 0.0580926, 0.357116, -0.932252, -0.165168, 0.413538, -0.895381
5958, 198.567, 0.974833, 1, 0.10724, 0.161983, -0.980949, -0.0946619, 0.185637, -0.978048, 0.0458073, 0.368253, -0.928596, -0.150834, 0.41069, -0.899212
5959, 198.6, 0.974035, 1, 0.120189, 0.156894, -0.980275, -0.0949758, 0.176383, -0.979729, 0.0583878, 0.362851, -0.930016, -0.152018, 0.40334, -0.902334
5960, 198.633, 0.976243, 1, 0.104471, 0.14115, -0.98446, -0.0980272, 0.181669, -0.978462, 0.0395665, 0.341237, -0.939144, -0.155191, 0.400091, -0.90324
5961, 198.667, 0.973365, 1, 0.0910106, 0.141908, -0.985687, -0.0949367, 0.181118, -0.978868, 0.0241077, 0.347878, -0.93723, -0.154317, 0.403368, -0.901932
5962, 198.7, 0.975703, 1, 0.106285, 0.146362, -0.983505, -0.0933063, 0.182022, -0.978858, 0.0428084, 0.349379, -0.936003, -0.149806, 0.403407, -0.902675
5963, 198.733, 0.976674, 1, 0.102649, 0.143848, -0.984262, -0.0964567, 0.189125, -0.977204, 0.0374855, 0.354382, -0.934349, -0.153219, 0.416846, -0.895971
5964, 198.767, 0.974025, 1, 0.107728, 0.142255, -0.98395, -0.0970026, 0.181103, -0.978669, 0.0390142, 0.349202, -0.936235, -0.158123, 0.406383, -0.899917
5965, 198.8, 0.97537, 1, 0.112754, 0.164037, -0.979989, -0.0972958, 0.176567, -0.979468, 0.0507273, 0.36831, -0.928318, -0.155406, 0.401757, -0.902463
5966, 198.833, 0.974345, 1, 0.108849, 0.156788, -0.981616, -0.0951088, 0.182471, -0.9786, 0.0469996, 0.359094, -0.932117, -0.151347, 0.404098, -0.902108
5967, 198.867, 0.97486, 1, 0.100289, 0.164918, -0.981195, -0.0946411, 0.18465, -0.978237, 0.0361736, 0.366429, -0.929743, -0.153881, 0.404775, -0.901375
5968, 198.9, 0.973313, 1, 0.115275, 0.15858, -0.980594, -0.0938867, 0.190386, -0.97721, 0.0494022, 0.359198, -0.931953, -0.153154, 0.410641, -0.898842
5969, 198.933, 0.977997, 1, 0.105686, 0.167094, -0.98026, -0.0922648, 0.1817, -0.979016, 0.0402003, 0.366875, -0.929401, -0.153561, 0.401004, -0.903114
5970, 198.967, 0.975161, 1, 0.109009, 0.157094, -0.981549, -0.0946552, 0.190691, -0.977076, 0.044784, 0.35761, -0.932797, -0.152074, 0.410069, -0.899287
5971, 199, 0.976829, 1, 0.101002, 0.145471, -0.984193, -0.0980134, 0.170886, -0.980404, 0.0359632, 0.344706, -0.938022, -0.157287, 0.389359, -0.907557
5972, 199.033, 0.975981, 1, 0.109657, 0.158522, -0.981247, -0.0922733, 0.182694, -0.97883, 0.0430414, 0.35544, -0.933708, -0.153185, 0.399744, -0.903736
5973, 199.067, 0.975912, 1, 0.109097, 0.153057, -0.982177, -0.0929841, 0.183089, -0.978689, 0.0438934, 0.35103, -0.935335, -0.151665, 0.400948, -0.903459
5974, 199.1, 0.975507, 1, 0.107135, 0.145775, -0.9835, -0.0921298, 0.183625, -0.978669, 0.0369987, 0.346431, -0.937345, -0.154521, 0.403261, -0.901945
5975, 199.133, 0.974137, 1, 0.104974, 0.147301, -0.983505, -0.098493, 0.182134, -0.978328, 0.0380354, 0.348553, -0.936517, -0.157989, 0.403142, -0.901397
5976, 199.167, 0.976031, 1, 0.111566, 0.139607, -0.983902, -0.106621, 0.178084, -0.978222, 0.041533, 0.33588, -0.940989, -0.16844, 0.395654, -0.902821
5977, 199.2, 0.976285, 1, 0.115564, 0.145813, -0.982539, -0.0956963, 0.184381, -0.978185, 0.0462202, 0.340368, -0.939156, -0.156891, 0.400127, -0.90293
5978, 199.233, 0.976433, 1, 0.117701, 0.143, -0.982699, -0.103037, 0.180604, -0.978144, 0.0452344, 0.330868, -0.942593, -0.167201, 0.39105, -0.905054
5979, 199.267, 0.976887, 1, 0.10458, 0.154381, -0.982461, -0.107773, 0.176628, -0.97836, 0.0324094, 0.344677, -0.938162, -0.173714, 0.3893, -0.904582
5980, 199.3, 0.975914, 1, 0.112343, 0.149782, -0.982316, -0.103955, 0.174106, -0.979224, 0.0370121, 0.341086, -0.939303, -0.17271, 0.388388, -0.905166
5981, 199.333, 0.974426, 1, 0.112961, 0.144369, -0.983055, -0.0945827, 0.174181, -0.980161, 0.0362257, 0.331686, -0.942694, -0.164083, 0.383633, -0.908792
5982, 199.367, 0.976814, 1, 0.104601, 0.152509, -0.982751, -0.0992835, 0.180397, -0.97857, 0.02791, 0.346425, -0.937662, -0.168828, 0.395776, -0.902695
5983, 199.4, 0.976504, 1, 0.129273, 0.161581, -0.978356, -0.101888, 0.176499, -0.979013, 0.0555369, 0.347648, -0.935979, -0.170409, 0.388613, -0.905506
5984, 199.433, 0.97643, 1, 0.125079, 0.158695, -0.979373, -0.1004, 0.176294, -0.979204, 0.0497432, 0.343639, -0.937783, -0.170125, 0.386418, -0.906498
5985, 199.467, 0.972592, 1, 0.117264, 0.142422, -0.982835, -0.0969739, 0.177297, -0.979368, 0.0389492, 0.329448, -0.94337, -0.167065, 0.387248, -0.906713
5986, 199.5, 0.974664, 1, 0.135253, 0.148272, -0.979654, -0.091097, 0.173383, -0.980632, 0.0576691, 0.32792, -0.942944, -0.16206, 0.378699, -0.911221
5987, 199.533, 0.975584, 1, 0.114384, 0.149171, -0.982173, -0.0893194, 0.171664, -0.981098, 0.0344984, 0.330852, -0.943052, -0.162869, 0.376493, -0.91199
5988, 199.567, 0.975126, 1, 0.116628, 0.140611, -0.983172, -0.0955467, 0.177528, -0.979466, 0.0346043, 0.320628, -0.946573, -0.16874, 0.380952, -0.909067
5989, 199.6, 0.97536, 1, 0.13423, 0.13726, -0.981398, -0.103631, 0.188682, -0.976555, 0.047947, 0.317624, -0.947004, -0.178357, 0.394728, -0.90132
5990, 199.633, 0.975175, 1, 0.162748, 0.142933, -0.97626, -0.0899745, 0.171001, -0.981154, 0.0776039, 0.317441, -0.945097, -0.167629, 0.375806, -0.911411
5991, 199.667, 0.975431, 1, 0.122894, 0.136674, -0.982963, -0.0907915, 0.173509, -0.980638, 0.032877, 0.319129, -0.947141, -0.17179, 0.379786, -0.908983
5992, 199.7, 0.971857, 1, 0.126254, 0.134026, -0.982902, -0.0964885, 0.169398, -0.980813, 0.0395941, 0.308431, -0.950422, -0.174327, 0.36922, -0.912846
5993, 199.733, 0.97464, 1, 0.124741, 0.137506, -0.982615, -0.0974784, 0.181793, -0.978493, 0.0406077, 0.325519, -0.944663, -0.17127, 0.394248, -0.902904
5994, 199.767, 0.972451, 1, 0.125418, 0.142258, -0.981852, -0.101655, 0.175544, -0.979209, 0.0402247, 0.327678, -0.943933, -0.178105, 0.386687, -0.904849
5995, 199.8, 0.973373, 1, 0.142481, 0.144318, -0.97922, -0.0973467, 0.183049, -0.978272, 0.065028, 0.327817, -0.942501, -0.165449, 0.39426, -0.903983
5996, 199.833, 0.973466, 1, 0.134056, 0.141738, -0.980785, -0.0928982, 0.171425, -0.980807, 0.0538868, 0.324769, -0.944257, -0.165313, 0.380883, -0.909725
5997, 199.867, 0.974469, 1, 0.132008, 0.14398, -0.980736, -0.0953498, 0.173599, -0.98019, 0.0500226, 0.327488, -0.94353, -0.169501, 0.383275, -0.907948
5998, 199.9, 0.97411, 1, 0.128645, 0.157868, -0.979044, -0.0906558, 0.19334, -0.976935, 0.0515931, 0.344251, -0.937459, -0.159139, 0.404224, -0.90071
5999, 199.933, 0.973338, 1, 0.1354, 0.140959, -0.980713, -0.0802762, 0.19284, -0.977941, 0.0540104, 0.319732, -0.945967, -0.150839, 0.395037, -0.906197
6000, 199.967, 0.973505, 1, 0.130641, 0.141418, -0.981292, -0.093254, 0.183213, -0.97864, 0.0512104, 0.323453, -0.944857, -0.163282, 0.389726, -0.90634
6001, 200, 0.974117, 1, 0.121362, 0.151275, -0.981013, -0.0814222, 0.176082, -0.981002, 0.0440772, 0.342156, -0.938609, -0.152213, 0.389917, -0.908183
6002, 200.033, 0.97431, 1, 0.123774, 0.148404, -0.98115, -0.0950726, 0.175794, -0.979825, 0.0438667, 0.339315, -0.93965, -0.167923, 0.390361, -0.905218
6003, 200.067, 0.974461, 1, 0.116759, 0.144493, -0.982593, -0.0934629, 0.190628, -0.977203, 0.0425485, 0.336063, -0.940878, -0.158233, 0.402999, -0.901418
6004, 200.1, 0.973896, 1, 0.121204, 0.145499, -0.981906, -0.0999754, 0.185028, -0.977635, 0.0508952, 0.339174, -0.939346, -0.161708, 0.401386, -0.901521
6005, 200.133, 0.971009, 1, 0.117178, 0.133137, -0.984146, -0.0941892, 0.175779, -0.979913, 0.0403211, 0.328226, -0.943738, -0.162074, 0.392157, -0.905508
6006, 200.167, 0.975023, 1, 0.118072, 0.142417, -0.982739, -0.0939377, 0.169575, -0.98103, 0.0477527, 0.33949, -0.939397, -0.157715, 0.389094, -0.907597
6007, 200.2, 0.976082, 1, 0.116166, 0.137977, -0.983599, -0.0964962, 0.183276, -0.978314, 0.0471181, 0.340374, -0.939109, -0.156226, 0.406914, -0.900008
6008, 200.233, 0.975415, 1, 0.103274, 0.142603, -0.984377, -0.0851841, 0.178892, -0.980174, 0.0329304, 0.34, -0.939849, -0.147848, 0.395334, -0.90656
6009, 200.267, 0.974708, 1, 0.0871774, 0.141433, -0.986102, -0.0934945, 0.1716, -0.98072, 0.0146997, 0.333312, -0.942702, -0.159058, 0.38179, -0.91046
6010, 200.3, 0.97559, 1, 0.136995, 0.142016, -0.980339, -0.0999513, 0.180995, -0.978392, 0.0619061, 0.327809, -0.942714, -0.166393, 0.391923, -0.904826
6011, 200.333, 0.973903, 1, 0.115564, 0.136428, -0.983886, -0.109634, 0.18094, -0.977364, 0.0419981, 0.324821, -0.944842, -0.173738, 0.391802, -0.903497
6012, 200.367, 0.972604, 1, 0.105084, 0.138737, -0.984738, -0.11199, 0.171111, -0.978866, 0.0311229, 0.327013, -0.944507, -0.178206, 0.381582, -0.906994
6013, 200.4, 0.972767, 1, 0.178003, 0.144774, -0.973322, -0.10126, 0.155376, -0.982652, 0.107892, 0.322743, -0.940317, -0.167195, 0.366239, -0.915377
6014, 200.433, 0.973616, 1, 0.111025, 0.152211, -0.982092, -0.0912292, 0.171681, -0.980919, 0.044498, 0.340069, -0.939347, -0.152617, 0.381037, -0.911877
6015, 200.467, 0.974857, 1, 0.111555, 0.146142, -0.982954, -0.104185, 0.166993, -0.980438, 0.0438501, 0.337515, -0.940298, -0.166334, 0.380709, -0.909612
6016, 200.5, 0.974914, 1, 0.119648, 0.141743, -0.982646, -0.100588, 0.170108, -0.980278, 0.0557483, 0.327761, -0.943115, -0.158026, 0.37907, -0.911775
6017, 200.533, 0.975027, 1, 0.120097, 0.141449, -0.982634, -0.100718, 0.170887, -0.980129, 0.0556127, 0.326525, -0.943551, -0.158555, 0.378978, -0.911722
6018, 200.567, 0.975233, 1, 0.125393, 0.143958, -0.981607, -0.11676, 0.159512, -0.980267, 0.0564246, 0.332051, -0.941572, -0.180637, 0.373139, -0.910021
6019, 200.6, 0.975186, 1, 0.127504, 0.154725, -0.979695, -0.10363, 0.175178, -0.979068, 0.0598863, 0.341312, -0.93804, -0.16569, 0.386234, -0.907398
6020, 200.633, 0.974218, 1, 0.112022, 0.15386, -0.981722, -0.110713, 0.167671, -0.979607, 0.0439342, 0.344166, -0.93788, -0.173988, 0.381699, -0.907763
6021, 200.667, 0.971882, 1, 0.118634, 0.153559, -0.980992, -0.10014, 0.166968, -0.980864, 0.0520078, 0.341719, -0.938362, -0.162307, 0.378748, -0.911157
6022, 200.7, 0.973585, 1, 0.114866, 0.151762, -0.98172, -0.101764, 0.160674, -0.981747, 0.044398, 0.343012, -0.938281, -0.168276, 0.375509, -0.911415
6023, 200.733, 0.972774, 1, 0.11129, 0.155225, -0.98159, -0.091816, 0.176542, -0.980001, 0.0361235, 0.350854, -0.935733, -0.161251, 0.393441, -0.905098
6024, 200.767, 0.975112, 1, 0.127026, 0.15229, -0.980139, -0.0900316, 0.166261, -0.981963, 0.0547614, 0.340546, -0.938632, -0.157716, 0.378699, -0.911983
6025, 200.8, 0.971903, 1, 0.139982, 0.153215, -0.978228, -0.0998982, 0.195035, -0.975695, 0.0645665, 0.335187, -0.939937, -0.166207, 0.402098, -0.900384
6026, 200.833, 0.971865, 1, 0.144496, 0.152981, -0.977608, -0.100597, 0.179476, -0.978605, 0.0701081, 0.336711, -0.938995, -0.168218, 0.390002, -0.905318
6027, 200.867, 0.970782, 1, 0.136924, 0.15283, -0.978721, -0.0867602, 0.185077, -0.978887, 0.0621354, 0.338667, -0.938852, -0.154118, 0.395239, -0.905557
6028, 200.9, 0.97366, 1, 0.132263, 0.144455, -0.980632, -0.0860499, 0.180219, -0.979855, 0.0569735, 0.329571, -0.94241, -0.153316, 0.389197, -0.908306
6029, 200.933, 0.973524, 1, 0.133617, 0.1448, -0.980398, -0.0855109, 0.180517, -0.979848, 0.0587386, 0.330053, -0.942133, -0.152382, 0.389802, -0.908204
6030, 200.967, 0.975274, 1, 0.125971, 0.140232, -0.982072, -0.0794224, 0.193142, -0.977951, 0.0440075, 0.325738, -0.944435, -0.150758, 0.399575, -0.904219
6031, 201, 0.975956, 1, 0.103167, 0.146851, -0.983764, -0.0954441, 0.193887, -0.97637, 0.0229044, 0.336365, -0.941453, -0.165618, 0.403126, -0.900033
6032, 201.033, 0.975236, 1, 0.115361, 0.146889, -0.982403, -0.0995816, 0.187233, -0.977255, 0.0373713, 0.334212, -0.941757, -0.168389, 0.397084, -0.902203
6033, 201.067, 0.976425, 1, 0.109217, 0.153546, -0.982087, -0.0967709, 0.187628, -0.977462, 0.0336903, 0.338381, -0.940406, -0.164179, 0.394464, -0.904126
6034, 201.1, 0.977908, 1, 0.112075, 0.155444, -0.981466, -0.100503, 0.17796, -0.978892, 0.0382156, 0.339327, -0.939892, -0.167972, 0.385459, -0.907307
6035, 201.133, 0.973849, 1, 0.124742, 0.149837, -0.98081, -0.10165, 0.182565, -0.977925, 0.0494462, 0.333632, -0.941406, -0.168879, 0.391227, -0.904666
6036, 201.167, 0.973963, 1, 0.132173, 0.156046, -0.978867, -0.0968805, 0.193488, -0.976308, 0.0562255, 0.337785, -0.939543, -0.16403, 0.400378, -0.90155
6037, 201.2, 0.97374, 1, 0.109922, 0.126949, -0.9858, -0.0908, 0.201942, -0.975179, 0.0267, 0.314874, -0.948758, -0.159731, 0.40848, -0.898683
6038, 201.233, 0.973364, 1, 0.113686, 0.131281, -0.984805, -0.0913567, 0.184677, -0.978544, 0.0296895, 0.327891, -0.944249, -0.164314, 0.401535, -0.900983
6039, 201.267, 0.971971, 1, 0.122221, 0.130677, -0.983863, -0.093245, 0.18353, -0.978582, 0.0429026, 0.320787, -0.946179, -0.161621, 0.39586, -0.903976
6040, 201.3, 0.97384, 1, 0.132909, 0.154378, -0.979032, -0.0979069, 0.182352, -0.978347, 0.0584624, 0.336527, -0.939857, -0.165255, 0.38996, -0.905882
6041, 201.333, 0.973658, 1, 0.132063, 0.153151, -0.979339, -0.0969945, 0.181501, -0.978596, 0.0568572, 0.332231, -0.941483, -0.165059, 0.3859, -0.907655
6042, 201.367, 0.971644, 1, 0.12997, 0.148688, -0.980306, -0.0932479, 0.182918, -0.978696, 0.0504638, 0.335696, -0.940618, -0.164723, 0.39381, -0.904312
6043, 201.4, 0.972612, 1, 0.125306, 0.145119, -0.981447, -0.0964905, 0.193339, -0.976376, 0.0483959, 0.332171, -0.941977, -0.163308, 0.402945, -0.900537
6044, 201.433, 0.972103, 1, 0.125986, 0.147682, -0.980978, -0.103176, 0.179263, -0.978376, 0.0497151, 0.328462, -0.943208, -0.171772, 0.384584, -0.906967
6045, 201.467, 0.97327, 1, 0.115358, 0.150229, -0.981898, -0.0894843, 0.181491, -0.979313, 0.0405917, 0.338205, -0.940197, -0.156957, 0.391175, -0.906833
6046, 201.5, 0.972329, 1, 0.106625, 0.144444, -0.983751, -0.0898492, 0.184142, -0.978784, 0.0324274, 0.335788, -0.941379, -0.155626, 0.395258, -0.905291
6047, 201.533, 0.973198, 1, 0.118097, 0.134175, -0.983895, -0.0963932, 0.185158, -0.97797, 0.0453042, 0.323828, -0.945031, -0.158975, 0.396273, -0.904264
6048, 201.567, 0.972488, 1, 0.123307, 0.143203, -0.981982, -0.0860156, 0.187967, -0.978402, 0.0458727, 0.331478, -0.942347, -0.1542, 0.397598, -0.90451
6049, 201.6, 0.973201, 1, 0.127391, 0.14028, -0.981882, -0.0889318, 0.18035, -0.979574, 0.0527281, 0.32716, -0.943497, -0.155056, 0.389998, -0.907667
6050, 201.633, 0.974637, 1, 0.107787, 0.147606, -0.983155, -0.0894239, 0.185824, -0.978505, 0.0293831, 0.340703, -0.939712, -0.159432, 0.398837, -0.903056
6051, 201.667, 0.972992, 1, 0.115792, 0.136435, -0.983859, -0.0857931, 0.189791, -0.978069, 0.038793, 0.325082, -0.94489, -0.152226, 0.398516, -0.90444
6052, 201.7, 0.97347, 1, 0.121416, 0.14646, -0.981737, -0.0928215, 0.181086, -0.979077, 0.0423648, 0.336446, -0.940749, -0.164051, 0.393032, -0.904772
6053, 201.733, 0.973284, 1, 0.125998, 0.138815, -0.98227, -0.0879718, 0.1781, -0.980072, 0.0477245, 0.324749, -0.944595, -0.157857, 0.386268, -0.908778
6054, 201.767, 0.971126, 1, 0.125152, 0.134827, -0.982934, -0.0872119, 0.185871, -0.978696, 0.0485371, 0.325039, -0.944454, -0.153716, 0.397385, -0.904686
6055, 201.8, 0.972334, 1, 0.120735, 0.134743, -0.983497, -0.091919, 0.175097, -0.980251, 0.0431561, 0.324678, -0.94484, -0.160993, 0.386592, -0.90809
6056, 201.833, 0.974443, 1, 0.146812, 0.139718, -0.979247, -0.0915798, 0.182089, -0.979008, 0.0707937, 0.324443, -0.943252, -0.158772, 0.391913, -0.906198
6057, 201.867, 0.974386, 1, 0.106188, 0.139553, -0.984505, -0.10725, 0.172797, -0.979101, 0.0325836, 0.329155, -0.943714, -0.173094, 0.3842, -0.906879
6058, 201.9, 0.974642, 1, 0.116353, 0.146866, -0.982289, -0.0986355, 0.180011, -0.978707, 0.0453183, 0.330944, -0.942562, -0.162084, 0.386715, -0.907844
6059, 201.933, 0.974187, 1, 0.0985821, 0.151204, -0.983575, -0.103901, 0.172526, -0.97951, 0.0259821, 0.335568, -0.941657, -0.170537, 0.378412, -0.909792
6060, 201.967, 0.972407, 1, 0.110628, 0.150978, -0.982327, -0.0960377, 0.187909, -0.97748, 0.0346172, 0.33976, -0.939875, -0.163786, 0.397707, -0.902775
